pickup_year,pickup_month,pickup_day,trip_distance,RatecodeID,pickup_location,dropoff_location,fare_amount,extra,mta_tax,tolls_amount,improvement_surcharge,tip_amount,total_amount,payment_type,
2016,1,1,5.7,-73.95992279,40.77350235,1,40.81656265,2,18.5,0.5,0,0.5,0,-73.88846588,19.8
2016,1,1,3.6,-73.99394226,40.75671387,1,40.75147247,2,16,0.5,0,0.5,0,-74.00363159,17.3
2016,1,1,0.9,-74.00257874,40.73963928,1,40.74522018,2,6,0.5,0,0.5,0,-74.00219727,7.3
2016,1,1,9.6,-73.99676514,40.74243927,1,40.85139084,1,32,0.5,5,0.5,0,-73.94156647,38.3
2016,1,1,1.33,-73.97644806,40.75837708,1,40.74510574,2,7,0.5,0,0.5,0,-73.9764328,8.3
2016,1,1,1.18,-74.00428009,40.72182083,1,40.73403168,2,6.5,0.5,0,0.5,0,-73.99907684,7.8
2016,1,1,6.9,-73.97149658,40.75601196,1,40.71789551,1,21.5,0.5,4.56,0.5,0,-74.01550293,27.36
2016,1,29,1.78,-73.94954681,40.77176285,1,40.75725174,1,9,0.5,2.45,0,0,-73.96369934,12.25
2016,1,29,7.5,-73.97399902,40.7429924,1,40.6925621,2,41,0.5,0,0,0,-73.95480347,41.8
2016,1,29,1.4,-73.98726654,40.74432373,1,40.76055527,1,9,0.5,1,0,0,-73.97976685,10.8
2016,1,29,0.5,-73.94271088,40.79436111,1,40.79618835,2,4.5,0.5,0,0,0,-73.93535614,5.3
2016,1,29,1,-74.0087738,40.71389008,1,40.72399521,1,9,0.5,1,0,0,-73.99676514,10.8
2016,1,29,0.6,-73.99771118,40.72400284,1,40.71913147,1,5,0.5,1,0,0,-74.00527191,6.8
2016,1,29,2.7,-73.96520996,40.79120636,1,40.76013565,1,15,0.5,3.15,0,0,-73.97584534,18.95
2016,1,29,2.6,-73.98202515,40.7724762,1,40.78335953,2,12.5,0.5,0,0,0,-73.95494843,13.3
2016,1,29,1.2,-73.99658966,40.7428093,1,40.75741577,2,8,0.5,0,0,0,-73.98961639,8.8
2016,1,29,1.23,-74.01598358,40.71509171,1,40.72101212,1,8,0.5,1.76,0,0,-74.00107574,10.56
2016,1,29,0.69,-73.97512054,40.7522583,1,40.74715042,2,5,0.5,0,0,0,-73.98383331,5.8
2016,1,29,1.61,-73.95571899,40.76820374,1,40.78177261,1,8,0.5,1.76,0,0,-73.97206116,10.56
2016,1,29,0.29,-73.97188568,40.78183365,1,40.78534698,1,3.5,0.5,1.29,0,0,-73.96938324,5.59
2016,1,29,4.89,-74.00592804,40.74522018,1,40.80737686,1,24.5,0.5,1.1,0,0,-73.96426392,26.4
2016,1,29,7.33,-73.99788666,40.68285751,1,40.74979782,1,23.5,0.5,6.08,0,0,-73.97223663,30.38
2016,1,29,0.9,-73.9962616,40.73803711,1,40.73168182,1,6,0.5,1,0,0,-73.99027252,7.8
2016,1,29,0.8,-73.99120331,40.74973679,1,40.73994827,2,7.5,0.5,0,0,0,-73.98949432,8.3
2016,1,29,1.2,-73.95786285,40.7653656,1,40.75789261,2,8,0.5,0,0,0,-73.97076416,8.8
2016,1,29,0.9,0,0,1,0,1,6.5,0.5,1.45,0,0,0,8.75
2016,1,29,2.6,-74.01063538,40.71743774,1,40.75130081,1,10.5,0.5,2,0,0,-74.00794983,13.3
2016,1,29,1.1,-73.96724701,40.76068878,1,40.76766586,2,8,0.5,0,0,0,-73.98075104,8.8
2016,1,29,2.96,-73.97779846,40.73419189,1,40.72420883,1,13,0.5,2,0,0,-74.00101471,15.8
2016,1,29,1.4,-73.97921753,40.78488159,1,40.76570892,1,11.5,0.5,2,0,0,-73.98188782,14.3
2016,1,29,1.5,-73.98064423,40.782444,1,40.76136017,1,10.5,0.5,2.5,0,0,-73.98381042,13.8
2016,1,29,0.6,-73.98426056,40.75483322,1,40.75853348,1,5.5,0.5,1.25,0,0,-73.9769516,7.55
2016,1,29,1.8,-73.99336243,40.74690247,1,40.76579285,1,10.5,0.5,2.8,0,0,-73.98306274,14.1
2016,1,29,2.96,-73.9622345,40.77607727,1,40.74118042,1,17.5,0.5,2,0,0,-73.98980713,20.3
2016,1,29,0.89,-73.93569946,40.76107025,1,40.75367355,1,5.5,0.5,1.26,0,0,-73.93774414,7.56
2016,1,29,0.27,-73.97733307,40.75014114,1,40.74761963,2,3,0.5,0,0,0,-73.98046112,3.8
2016,1,29,2.01,-73.96103668,40.79672623,1,40.77848053,1,10.5,0.5,1.11,0,0,-73.95339966,12.41
2016,1,29,0.69,-73.96102142,40.76947021,1,40.77423096,1,4.5,0.5,0,0,0,-73.96350861,5.3
2016,1,29,0.78,-73.98825836,40.75381088,1,40.7470932,2,4.5,0.5,0,0,0,-73.98554993,5.3
2016,1,29,3.92,-73.99602509,40.68672943,1,40.71446991,2,15.5,0.5,0,0,0,-74.01582336,16.3
2016,1,29,1.61,-73.99082947,40.75052643,1,40.73408127,1,9,0.5,1.96,0,0,-73.98933411,11.76
2016,1,29,4.7,-73.98930359,40.74047852,1,40.71102905,1,19,0.5,3.95,0,0,-74.00837708,23.75
2016,1,29,2.5,-73.96990967,40.78459167,1,40.80160522,2,10.5,0.5,0,0,0,-73.94350433,11.3
2016,1,29,1.07,-73.96685028,40.76163864,1,40.76723862,2,6.5,0.5,0,0,0,-73.95349121,7.3
2016,1,29,5.41,-73.98110962,40.77938843,1,40.8412323,1,18,0.5,4.7,0,0,-73.9400177,23.5
2016,1,29,1.48,-73.98545074,40.74451065,1,40.75926971,1,8.5,0.5,1,0,0,-73.97112274,10.3
2016,1,29,2.06,-73.96494293,40.79513168,1,40.80463028,2,9.5,0.5,0,0,0,-73.93946075,10.3
2016,1,29,0.9,-73.96777344,40.75600815,1,40.75299072,1,8,0.5,1.75,0,0,-73.97921753,10.55
2016,1,29,1.5,-73.99271393,40.75522232,1,40.73880768,1,10,0.5,1,0,0,-73.99132538,11.8
2016,1,29,1.3,-73.95632935,40.77143478,1,40.75920105,2,8.5,0.5,0,0,0,-73.97023773,9.3
2016,1,29,0.52,-73.96843719,40.79944611,1,40.79439545,1,6,0.5,1,0,0,-73.96643829,7.8
2016,1,29,2.36,-73.96105194,40.76081085,1,40.74802017,1,13.5,0.5,2.86,0,0,-73.98296356,17.16
2016,1,29,4.48,-73.97190094,40.79478073,1,40.84856033,1,13.5,0.5,2,0,0,-73.9387207,16.3
2016,1,29,0.32,-73.95822906,40.77873993,1,40.77465057,1,4,0.5,0.96,0,0,-73.96115875,5.76
2016,1,29,8.6,-73.94605255,40.79247284,1,40.71976471,1,28,0.5,5.75,0,0,-73.99317169,34.55
2016,1,29,1.9,-73.9560318,40.78109741,1,40.80495834,1,9,0.5,1.96,0,0,-73.93888855,11.76
2016,1,29,1.1,-73.98194122,40.75214386,1,40.75810623,1,9.5,0.5,2.05,0,0,-73.9728241,12.35
2016,1,29,3.32,-73.9536438,40.76662064,1,40.74729156,1,19,0.5,1,0,0,-73.99324036,20.8
2016,1,29,0.6,-73.99176025,40.7492485,1,40.74381256,1,7,0.5,1.56,0,0,-73.98931122,9.36
2016,1,29,0.81,-73.97254944,40.746521,1,40.75553131,1,5.5,0.5,1.58,0,0,-73.96790314,7.88
2016,1,29,0.79,-73.98988342,40.73525238,1,40.73636627,2,7.5,0.5,0,0,0,-73.98124695,8.3
2016,1,29,0.51,-73.97547913,40.74981308,1,40.7560997,1,7.5,0.5,0,0,0,-73.97008514,8.3
2016,1,29,4.6,-73.99557495,40.75481796,1,40.77069855,1,26.5,0.5,5.45,0,0,-73.94874573,32.75
2016,1,29,0,-73.94992828,40.77203751,1,40.77203369,3,2.5,0.5,0,0,0,-73.94992065,3.3
2016,1,29,1.2,-73.98451996,40.74574661,1,40.76155853,1,9.5,0.5,2.05,0,0,-73.97261047,12.35
2016,1,29,0.77,-73.97462463,40.75106049,1,40.75628662,1,7,0.5,1.56,0,0,-73.98721313,9.36
2016,1,29,1.43,-73.98094177,40.74437332,1,40.75947571,1,10.5,0.5,2.26,0,0,-73.98134613,13.56
2016,1,29,0.34,-73.95726013,40.77048874,1,40.76816177,2,3.5,0.5,0,0,0,-73.96286011,4.3
2016,1,29,3.49,-74.01615143,40.70991135,1,40.73992157,1,17,0.5,1,0,0,-73.99156189,18.8
2016,1,29,1.77,-73.99031067,40.75093842,1,40.75608063,1,15,0.5,3.16,0,0,-73.97059631,18.96
2016,1,29,4.65,-74.00508881,40.73099899,1,40.7732811,2,21,0.5,0,0,0,-73.96195984,21.8
2016,2,25,0.7,-73.94725037,40.76377106,1,40.73538971,2,5,0.5,0,0,0,-73.99201202,5.8
2016,2,25,5.52,-73.98301697,40.75099182,1,40.75883865,2,20,0.5,0,0.5,0,-73.98858643,21.3
2016,2,1,1.99,-73.99234009,40.7582016,1,40.75797653,1,9.5,0.5,0.7,0.5,0,-73.96435547,11.5
2016,2,1,1.5,-73.98145294,40.74972153,1,40.76398468,2,6.5,0.5,0,0.5,0,-73.98232269,7.8
2016,2,1,5.6,-74.00060272,40.7297554,1,40.66983414,1,20,0.5,4,0.5,0,-73.95132446,25.3
2016,2,1,4.69,-74.00510406,40.71900558,1,40.68888474,2,16,0.5,0,0.5,0,-73.94709015,17.3
2016,2,1,1.45,-73.98600006,40.762146,1,40.74620819,1,6.5,0.5,1.56,0.5,0,-73.99060822,9.36
2016,2,1,1.1,-73.96633148,40.77342224,1,40.78142166,2,6.5,0.5,0,0.5,0,-73.95610809,7.8
2016,2,1,1.96,-73.97655487,40.76569748,1,40.74438095,1,7.5,0.5,1,0.5,0,-73.97897339,9.8
2016,2,1,4.5,-73.97658539,40.76493073,1,40.76890945,2,16,0.5,0,0.5,0,-73.91111755,17.3
2016,2,1,2.35,-73.98602295,40.76156998,1,40.77524948,1,8.5,0.5,1.96,0.5,0,-73.95968628,11.76
2016,2,1,4.63,-73.998909,40.73231125,1,40.7714119,1,16,0.5,0,0.5,0,-73.95070648,17.3
2016,2,1,1.26,-73.99183655,40.7491951,1,40.76046753,1,6.5,0.5,1.2,0.5,0,-73.99333954,9
2016,2,1,3.84,-73.98460388,40.74024582,1,40.77964401,1,15,0.5,1.7,0.5,0,-73.98061371,18
2016,2,1,2.01,-74.00614929,40.7062912,1,40.73075867,1,9,0.5,2.06,0.5,0,-73.98882294,12.36
2016,2,1,0.81,-73.94880676,40.77764893,1,40.78665924,1,4.5,0.5,1.16,0.5,0,-73.94087219,6.96
2016,2,1,4.33,-73.98244476,40.75675964,1,40.74121857,1,15.5,0.5,3.36,0.5,0,-73.91988373,20.16
2016,2,1,4.56,-73.98390961,40.74312592,1,40.71370316,1,17,0.5,3.66,0.5,0,-73.9516449,21.96
2016,2,1,10.67,-73.87500763,40.77397156,1,40.75875092,2,29.5,0.5,0,0.5,5.54,-73.97511292,36.34
2016,2,1,1.39,-73.97865295,40.77751923,1,40.76351166,1,7,0.5,2.49,0.5,0,-73.97348785,10.79
2016,2,1,0,0,0,5,40.74697876,1,60,0.5,8,0,0,-73.99668121,68.8
2016,2,1,6.85,-74.00416565,40.7312851,5,40.77497864,1,40,0.5,0,0,12.5,-74.02028656,53.3
2016,2,1,1.69,-74.00107574,40.72917175,1,40.72201157,1,8.5,0.5,2.94,0.5,0,-73.98881531,12.74
2016,2,1,1.41,-73.97931671,40.75632477,1,40.77140427,1,6,0.5,1.46,0.5,0,-73.9657135,8.76
2016,2,1,6.53,-73.96108246,40.76470184,1,40.69292831,1,22.5,0.5,4.76,0.5,0,-73.98504639,28.56
2016,2,1,3.42,-74.00827026,40.70769882,1,40.73173904,1,11.5,0.5,2.56,0.5,0,-73.97428131,15.36
2016,2,1,3.43,-74.00318909,40.72053909,1,40.75751114,1,14.5,0.5,3.16,0.5,0,-73.97148132,18.96
2016,2,1,1.58,-73.97331238,40.78274155,1,40.79756927,1,8,0.5,1,0.5,0,-73.97368622,10.3
2016,2,1,4.15,-73.95262909,40.67713547,1,40.71435165,1,15.5,0.5,3.36,0.5,0,-73.99878693,20.16
2016,2,1,2.61,-73.98775482,40.7379837,1,40.70727921,1,10,0.5,1.5,0.5,0,-74.01199341,12.8
2016,2,1,1.8,-74.00662231,40.74407959,1,40.76584244,2,7,0.5,0,0.5,0,-73.99464417,8.3
2016,2,1,3.18,-73.98765564,40.76527023,1,40.726017,1,13,0.5,2.86,0.5,0,-73.99843597,17.16
2016,2,1,1.98,-73.99318695,40.74129868,1,40.7219696,2,8.5,0.5,0,0.5,0,-73.99640656,9.8
2016,2,1,1.02,-73.97760773,40.75382614,1,40.75009537,2,5.5,0.5,0,0.5,0,-73.99121094,6.8
2016,2,1,5.59,-73.9793396,40.75246048,1,40.77384949,1,20,0.5,4.26,0.5,0,-73.91213989,25.56
2016,2,1,1.56,-73.96121216,40.7646904,1,40.76499176,1,6.5,0.5,1.5,0.5,0,-73.98249054,9.3
2016,2,1,0.29,-73.99601746,40.7469101,1,40.74488831,2,3.5,0.5,0,0.5,0,-73.99700928,4.8
2016,2,1,7.21,-74.00450897,40.73043823,1,40.76591873,1,22.5,0.5,5.95,0.5,0,-73.91465759,29.75
2016,2,1,0.79,-73.99707031,40.73253632,1,40.7263031,1,5,0.5,0.94,0.5,0,-73.98604584,7.24
2016,2,1,1.11,-73.96911621,40.76963043,1,40.76731873,2,7.5,0.5,0,0.5,0,-73.96446991,8.8
2016,2,1,10.7,-73.78890228,40.64638901,1,40.72571182,1,30,0.5,9.39,0.5,0,-73.70932007,40.69
2016,2,1,3.05,-73.94130707,40.78783035,1,40.81964874,1,12,0.5,2.66,0.5,0,-73.9467392,15.96
2016,2,1,2.15,-74.00370026,40.73241806,1,40.74486923,1,9.5,0.5,2.16,0.5,0,-73.98078156,12.96
2016,2,1,9.52,-73.99849701,40.72964096,1,40.62136078,2,28.5,0.5,0,0.5,0,-73.98803711,29.8
2016,2,1,8.6,-73.99866486,40.72973633,1,40.82395172,1,27,0.5,5.66,0.5,0,-73.94858551,33.96
2016,2,1,3.23,-74.00589752,40.73159027,1,40.76776123,1,12.5,0.5,2.76,0.5,0,-73.991539,16.56
2016,2,1,2.8,-73.99301147,40.73480988,1,40.76448059,1,10.5,0.5,2.36,0.5,0,-73.99178314,14.16
2016,2,1,2.52,-73.97344208,40.75454712,1,40.74222565,2,10.5,0.5,0,0.5,0,-74.00426483,11.8
2016,2,1,3.56,-73.97303009,40.76112366,1,40.75491333,2,13,0.5,0,0.5,0,-73.91458893,14.3
2016,2,1,12.48,-73.97126007,40.75746918,1,40.63249969,2,35,0.5,0,0.5,0,-74.02433777,36.3
2016,2,1,18.81,-73.77702332,40.64500046,2,40.72578049,1,52,0.5,11.67,0,5.54,-73.9885788,70.01
2016,2,1,0.69,-73.96044922,40.71099854,1,40.71886063,2,4.5,0.5,0,0.5,0,-73.95665741,5.8
2016,2,1,9.64,-73.8638916,40.76988983,1,40.69215012,1,28,0.5,5.86,0.5,0,-73.95111084,35.16
2016,2,1,18.53,-73.78795624,40.64148331,2,40.73815918,2,52,0.5,0,0,5.54,-73.99610901,58.34
2016,2,1,8.83,-73.8634491,40.77017975,1,40.79700851,1,26.5,0.5,6.67,0.5,5.54,-73.96092987,40.01
2016,2,1,2.12,-73.98961639,40.71883774,1,40.71401215,1,8.5,0.5,1.2,0.5,0,-73.9614563,11
2016,2,1,16.4,-73.79152679,40.64533997,2,40.75368881,2,52,0.5,0,0,5.54,-73.96962738,58.34
2016,2,1,0.9,-73.98163605,40.72855377,1,40.73954773,1,6.5,0.5,2.2,0.5,0,-73.98048401,10
2016,2,1,3.42,-73.95346832,40.7673111,1,0,2,12,0.5,0,1.3,0,0,13.8
2016,2,1,0,-73.9497757,40.66244125,1,40.6625824,3,2.5,0.5,0,0.5,0,-73.94824982,3.8
2016,2,1,1,-73.96860504,40.75476456,1,40.76253128,1,6,0.5,1.45,0.5,0,-73.97711182,8.75
2016,2,1,0.8,-73.9769516,40.74738693,1,40.74481201,1,5,0.5,1,0.5,0,-73.98693848,7.3
2016,2,1,3.13,-74.00328827,40.72710037,1,40.75588989,1,12,0.5,2.66,0.5,0,-73.97119141,15.96
2016,2,1,9.4,-73.8744812,40.7740097,1,40.80283356,2,26.5,0.5,0,0.5,5.54,-73.96406555,33.34
2016,2,1,9.8,-73.86316681,40.76997375,1,40.76748276,1,27.5,0.5,6.85,0.5,5.54,-73.95632935,41.19
2016,2,1,0.9,0,0,1,0,1,5.5,0.5,1.7,0.5,0,0,8.5
2016,2,1,12.1,-74.00010681,40.7177887,1,40.84487152,2,34.5,0.5,0,0.5,0,-73.93504333,35.8
2016,2,1,1.19,-73.9626236,40.76123047,1,40.77259064,1,6,0.5,1.82,0.5,0,-73.95545959,9.12
2016,2,1,8.1,-73.99207306,40.75923157,1,40.85145187,1,28.5,0.5,5,0.5,0,-73.94001007,34.8
2016,2,1,8.11,-73.98277283,40.73500061,1,40.81040955,1,25,0.5,5.26,0.5,0,-73.94193268,31.56
2016,2,1,3.6,-73.9990921,40.71747208,1,40.75882721,1,13,0.5,1,0.5,0,-73.98854828,15.3
2016,2,1,10.4,-74.00054932,40.72980881,1,40.82681274,1,33.5,0.5,5,0.5,0,-73.93940735,39.8
2016,2,1,13.51,-73.87325287,40.77420044,1,40.66342926,2,37.5,0.5,0,0.5,0,-73.98451996,38.8
2016,2,1,2.42,-74.00001526,40.73808289,1,40.70926285,2,9.5,0.5,0,0.5,0,-74.00218964,10.8
2016,2,1,2.74,-73.97595978,40.75997925,1,40.73471832,1,10.5,0.5,2.95,0.5,0,-74.00453186,14.75
2016,2,1,2.06,-73.98336029,40.73891449,1,40.75688171,1,9,0.5,0,0.5,0,-73.99017334,10.3
2016,2,1,2.52,-73.99351501,40.72127151,1,40.75105667,1,10,0.5,2.26,0.5,0,-73.98452759,13.56
2016,2,1,2.2,-73.9907608,40.75078201,1,40.72733688,2,9.5,0.5,0,0.5,0,-73.99019623,10.8
2016,2,1,0.4,-74.00162506,40.72743607,1,40.73198318,1,3.5,0.5,1,0.5,0,-74.00086975,5.8
2016,2,1,1.6,-73.93275452,40.75298691,1,40.7425766,2,9.5,0.5,0,0.5,0,-73.91556549,10.8
2016,2,1,3.4,-73.98428345,40.74332809,1,40.77905655,2,12,0.5,0,0.5,0,-73.95020294,13.3
2016,2,1,1.5,-74.00093079,40.73086548,1,40.72032928,4,8.5,0.5,0,0.5,0,-74.01084137,9.8
2016,2,1,1.3,-73.98715973,40.76594162,1,40.75122833,1,6.5,0.5,1.55,0.5,0,-73.9916687,9.35
2016,2,1,1.4,-73.98851776,40.74597168,1,40.73023605,1,6,0.5,0.1,0.5,0,-74.00032806,7.4
2016,2,1,18.66,-73.79049683,40.64659119,2,40.72986984,1,52,0.5,10.56,0,0,-74.00406647,63.36
2016,2,1,1.5,-73.98426819,40.75969315,1,40.76162338,2,7.5,0.5,0,0.5,0,-73.97425079,8.8
2016,2,1,8.72,-73.87086487,40.77379608,1,40.7665596,1,25,0.5,7.96,0.5,5.54,-73.95373535,39.8
2016,2,1,2.4,-73.96284485,40.76280212,1,40.75577164,2,9.5,0.5,0,0.5,0,-73.92826843,10.8
2016,2,1,4.6,-73.95654297,40.74744797,1,40.77015305,1,16.5,0.5,3.55,0.5,0,-73.98684692,21.35
2016,2,1,1.65,-74.00029755,40.73516846,1,40.71683884,1,8,0.5,2.79,0.5,0,-74.00383759,12.09
2016,2,1,3.7,-73.93393707,40.7515564,1,40.75712585,1,13,0.5,2,0.5,0,-73.9890213,16.3
2016,2,1,0.73,-74.0036087,40.7518425,1,40.74637604,1,5,0.5,1.26,0.5,0,-74.00115967,7.56
2016,2,1,4.5,-73.98390198,40.75504303,1,40.76597214,2,15.5,0.5,0,0.5,0,-73.9267807,16.8
2016,2,1,18.69,-73.78132629,40.64671326,2,40.74198151,1,52,0.5,11.67,0,5.54,-74.00201416,70.01
2016,2,1,4.8,-74.00405121,40.72395325,1,40.72403336,1,16.5,0.5,4.45,0.5,0,-73.93946838,22.25
2016,2,1,1.7,-73.97703552,40.74309921,1,40.75852966,1,8.5,0.5,2.45,0.5,0,-73.99268341,12.25
2016,2,1,4.09,-73.98709106,40.72513962,1,40.6995697,1,15,0.5,4.08,0.5,0,-73.94571686,20.38
2016,2,1,2.5,-73.99391937,40.7353096,1,40.75854874,1,11.5,0.5,2.56,0.5,0,-73.97129822,15.36
2016,2,1,1.14,-74.0043335,40.75264359,1,40.7431221,2,6.5,0.5,0,0.5,0,-73.9932785,7.8
2016,2,1,8.4,-74.01330566,40.70205688,1,40.65234375,2,25.5,0.5,0,0.5,0,-73.96052551,26.8
2016,2,1,9.8,-73.99042511,40.74117279,1,40.63807297,1,28.5,0.5,5.95,0.5,0,-74.03016663,35.75
2016,2,1,3.6,-73.9781189,40.72947311,1,40.77330017,1,12.5,0.5,2.75,0.5,0,-73.95207214,16.55
2016,2,1,0.3,-73.99035645,40.75926208,1,40.76029205,1,4.5,0.5,2,0.5,0,-73.98509979,7.8
2016,2,1,3.91,-73.94850922,40.7849617,1,40.75405884,1,13,0.5,2.86,0.5,0,-73.99263763,17.16
2016,2,1,2.7,-73.95443726,40.78974915,1,40.81755829,2,10,0.5,0,0.5,0,-73.95323944,11.3
2016,2,1,0.5,-73.98521423,40.74738312,1,40.74992752,2,4,0.5,0,0.5,0,-73.99137115,5.3
2016,2,1,0.7,-73.99785614,40.75151062,1,40.74331284,1,4.5,0.5,1.15,0.5,0,-74.00495148,6.95
2016,2,1,2,-73.981987,40.77127075,1,40.74992752,2,8.5,0.5,0,0.5,0,-73.98575592,9.8
2016,2,1,18.4,-73.78982544,40.64690781,1,40.68659973,1,49.5,0.5,12.7,0.5,0,-73.94138336,63.5
2016,2,1,0.2,-73.96115875,40.77182007,1,40.77344131,2,3.5,0.5,0,0.5,0,-73.95740509,4.8
2016,2,1,3.9,-73.98400116,40.72543335,1,40.76603699,1,14.5,0.5,3.15,0.5,0,-73.95181274,18.95
2016,2,1,2.18,-73.99169922,40.75267029,1,40.75349426,2,15.5,0.5,0,0.5,0,-73.99421692,16.8
2016,2,1,18.1,-73.78223419,40.64469147,2,40.76693344,1,52,0.5,10.55,0,0,-73.99029541,63.35
2016,2,1,1.1,-73.97826385,40.78819656,1,40.77218628,1,6,0.5,1.5,0.5,0,-73.98213959,8.8
2016,2,1,1.12,-73.9897995,40.76227188,1,40.75022507,1,6.5,0.5,0.5,0.5,0,-73.99111938,8.3
2016,2,1,0.66,-73.99332428,40.73326111,1,40.73119354,2,4.5,0.5,0,0.5,0,-74.00133514,5.8
2016,2,1,1.1,-73.99250031,40.71400833,1,40.70975876,2,6,0.5,0,0.5,0,-74.00614929,7.3
2016,2,1,0.9,-74.00752258,40.72665787,1,40.73950195,1,5,0.5,1.25,0.5,0,-74.00292206,7.55
2016,2,1,2.2,-74.00731659,40.70499039,1,40.72372818,1,8.5,0.5,1.95,0.5,0,-74.01126099,11.75
2016,2,1,3.23,-73.95543671,40.77275085,1,40.74296951,1,12,0.5,2.66,0.5,0,-73.98722839,15.96
2016,2,1,1.7,-73.97867584,40.75719452,1,40.76964951,1,7,0.5,1.7,0.5,0,-73.96034241,10
2016,2,1,0.8,-73.92366028,40.75327682,1,40.74371338,2,5,0.5,0,0.5,0,-73.92423248,6.3
2016,2,1,19,-73.97186279,40.79450989,1,40.88246918,3,52,0.5,0,0.5,0,-73.86697388,53.3
2016,2,1,4.18,-73.99111176,40.71746445,1,40.68853378,1,15.5,0.5,3.36,0.5,0,-73.95697021,20.16
2016,2,1,8.61,-73.87501526,40.77398682,1,40.77669144,2,26.5,0.5,0,0.5,5.54,-73.95557404,33.34
2016,2,1,1,0,0,1,0,1,5.5,0.5,0,0.5,0,0,6.8
2016,2,1,3.21,-73.98686218,40.73931122,1,40.77110672,2,11.5,0.5,0,0.5,0,-73.95668793,12.8
2016,2,1,0.94,-73.99165344,40.76478958,1,40.77584076,1,5,0.5,0.94,0.5,0,-73.98314667,7.24
2016,2,1,1.8,-73.93618774,40.74960327,1,40.76078415,2,7.5,0.5,0,0.5,0,-73.90837097,8.8
2016,2,1,0.78,-73.96300507,40.77514648,1,40.76886368,1,5.5,0.5,1.5,0.5,0,-73.95835114,8.3
2016,2,1,2.76,-73.9907608,40.76110077,1,40.79230118,1,10.5,0.5,2.36,0.5,0,-73.97518921,14.16
2016,2,1,10.9,-73.78904724,40.64710617,1,40.6567955,1,36,0.5,0,0.5,0,-73.95624542,37.3
2016,2,1,0.6,-73.97480011,40.75068283,1,40.7532959,2,4,0.5,0,0.5,0,-73.96799469,5.3
2016,2,1,3.6,-73.78327942,40.64865112,1,40.66646576,2,12,0.5,0,0.5,0,-73.78243256,13.3
2016,2,1,1.3,-73.95231628,40.78154755,1,40.7985611,1,5.5,0.5,2,0.5,0,-73.93952179,8.8
2016,2,1,1.4,-73.98231506,40.76267242,1,40.7507515,1,7.5,0.5,1.76,0.5,0,-73.98595428,10.56
2016,2,1,6.02,-73.99720764,40.7192421,1,40.70793915,2,19.5,0.5,0,0.5,0,-73.9095993,20.8
2016,2,1,3.5,-73.99549103,40.72489929,1,40.7187767,1,13.5,0.5,4,0.5,0,-73.95331573,18.8
2016,2,1,1.9,-73.96567535,40.76039886,1,40.7478714,2,8,0.5,0,0.5,0,-73.94622803,9.3
2016,2,1,3,-74.0015564,40.73098755,1,40.76638794,1,10.5,0.5,2.35,0.5,0,-73.98557281,14.15
2016,2,1,0.8,-73.96174622,40.76427841,1,40.75709152,1,5,0.5,1.25,0.5,0,-73.97174835,7.55
2016,2,1,1.18,-74.00652313,40.7396698,1,40.74087143,2,7.5,0.5,0,0.5,0,-74.00489044,8.8
2016,2,1,2.14,-73.9900589,40.73247147,1,40.75542068,2,9,0.5,0,0.5,0,-73.99166107,10.3
2016,2,1,5.9,-74.01204681,40.70666885,1,40.73218155,1,20.5,0.5,4.35,0.5,0,-73.95653534,26.15
2016,2,1,7.6,-73.98490143,40.7436142,1,40.82279587,2,24.5,0.5,0,0.5,0,-73.94216156,25.8
2016,2,1,2,-74.00762939,40.74079514,1,40.7450676,1,10,0.5,2.25,0.5,0,-73.98087311,13.55
2016,2,1,11.4,-73.86339569,40.77005768,1,40.7340889,1,33.5,0.5,6.95,0.5,0,-74.00439453,41.75
2016,2,1,2.2,-73.96788025,40.75617599,1,40.78193283,1,9,0.5,1.95,0,0,-73.94560242,11.75
2016,2,1,1.72,-74.00749207,40.74082184,1,40.72501373,1,8,0.5,1,0.5,0,-73.99485779,10.3
2016,2,1,5.58,-73.7767868,40.64536667,1,40.68419647,2,17,0.5,0,0.5,0,-73.82113647,18.3
2016,2,1,8.23,-73.87299347,40.7740593,1,40.75175858,2,24,0.5,0,0.5,5.54,-73.97733307,30.84
2016,2,1,1.13,-73.98596954,40.75535965,1,40.76749039,2,6,0.5,0,0.5,0,-73.98458862,7.3
2016,2,1,3.7,-73.98118591,40.77902222,1,40.81230164,1,14.5,0.5,3.15,0.5,0,-73.95207214,18.95
2016,2,1,8.7,-73.78221893,40.64458847,4,40.61621094,2,29.5,0.5,0,0.5,0,-73.72240448,30.8
2016,2,1,6.8,-73.97161865,40.75052643,1,40.68466187,2,21.5,0.5,0,0.5,0,-73.98913574,22.8
2016,2,1,1.3,-73.98777771,40.74373627,1,40.74378204,2,6.5,0.5,0,0.5,0,-74.00640106,7.8
2016,2,1,1.5,-73.97616577,40.74010849,1,40.7595787,1,6,0.5,1,0.5,0,-73.96211243,8.3
2016,2,1,2.52,-73.98555756,40.72322083,1,40.69565201,1,10.5,0.5,2.36,0.5,0,-73.9845047,14.16
2016,2,1,8.2,-73.87448883,40.77402878,1,40.74858093,1,23.5,0.5,5,0.5,5.54,-73.9821701,35.34
2016,2,1,5.38,-73.97550964,40.68151855,1,40.63312912,2,20.5,0.5,0,0.5,0,-74.03476715,21.8
